hmi_score,chatbot,severity,language,category,FC Norm,RG Norm,SC Norm,SH Norm,CA Norm
17.77,ChatGPT,LOW,EN,Mood Disorders,0.4671,0.0588,0.0,0.1457,0.0833
57.26,Copilot,HIGH,EN,Mood Disorders,0.554,1.0,0.0,0.7311,0.8333
31.79,Gemini,MODERATE,EN,Mood Disorders,0.7272,0.0,0.2,0.4138,0.0833
19.24,ChatGPT,LOW,EN,Mood Disorders,0.4671,0.1176,0.0,0.1457,0.0833
53.19,Copilot,HIGH,EN,Mood Disorders,0.554,1.0,0.0,0.7403,0.4167
30.12,Gemini,MODERATE,EN,Mood Disorders,0.7272,0.0,0.1333,0.4134,0.0833
17.86,ChatGPT,LOW,EN,Mood Disorders,0.4671,0.0588,0.0,0.1548,0.0833
53.19,Copilot,HIGH,EN,Mood Disorders,0.554,1.0,0.0,0.7403,0.4167
33.26,Gemini,MODERATE,EN,Mood Disorders,0.7272,0.0588,0.2,0.4138,0.0833
30.56,ChatGPT,MODERATE,EN,Mood Disorders,0.595,0.4,0.0,0.1876,0.0833
48.61,Copilot,MODERATE,EN,Mood Disorders,0.2551,1.0,0.0,0.7626,0.8333
25.17,Gemini,LOW,EN,Mood Disorders,0.7104,0.0,0.0,0.3022,0.0833
29.39,ChatGPT,LOW,EN,Mood Disorders,0.595,0.3529,0.0,0.1884,0.0833
48.61,Copilot,MODERATE,EN,Mood Disorders,0.2551,1.0,0.0,0.7626,0.8333
28.03,Gemini,LOW,EN,Mood Disorders,0.7104,0.1176,0.0,0.2945,0.0833
24.87,ChatGPT,LOW,EN,Mood Disorders,0.595,0.1765,0.0,0.1778,0.0833
48.61,Copilot,MODERATE,EN,Mood Disorders,0.2551,1.0,0.0,0.7626,0.8333
26.62,Gemini,LOW,EN,Mood Disorders,0.7104,0.0588,0.0,0.3001,0.0833
25.89,ChatGPT,LOW,EN,Mood Disorders,0.6927,0.1176,0.0,0.1333,0.0833
49.73,Copilot,MODERATE,EN,Mood Disorders,0.4313,1.0,0.0,0.7626,0.4167
29.07,Gemini,LOW,EN,Mood Disorders,0.8036,0.0,0.0,0.4134,0.0833
31.14,ChatGPT,MODERATE,EN,Mood Disorders,0.6927,0.3294,0.0,0.1287,0.0833
46.4,Copilot,MODERATE,EN,Mood Disorders,0.4313,1.0,0.0,0.7626,0.0833
30.56,Gemini,MODERATE,EN,Mood Disorders,0.8036,0.0588,0.0,0.4149,0.0833
28.64,ChatGPT,LOW,EN,Mood Disorders,0.6927,0.2235,0.0,0.1435,0.0833
53.9,Copilot,HIGH,EN,Mood Disorders,0.4313,1.0,0.0,0.7626,0.8333
33.6,Gemini,MODERATE,EN,Mood Disorders,0.8036,0.0471,0.1333,0.4154,0.0833
24.75,ChatGPT,LOW,EN,Mood Disorders,0.646,0.1176,0.0,0.1589,0.0833
35.13,Copilot,MODERATE,EN,Mood Disorders,0.4018,0.7765,0.0,0.2827,0.0833
29.3,Gemini,LOW,EN,Mood Disorders,0.7528,0.1176,0.0,0.2943,0.0833
25.88,ChatGPT,LOW,EN,Mood Disorders,0.646,0.1765,0.0,0.1253,0.0833
41.56,Copilot,MODERATE,EN,Mood Disorders,0.4018,1.0,0.0,0.367,0.0833
26.41,Gemini,LOW,EN,Mood Disorders,0.7528,0.0,0.0,0.2994,0.0833
24.76,ChatGPT,LOW,EN,Mood Disorders,0.646,0.1176,0.0,0.16,0.0833
41.55,Copilot,MODERATE,EN,Mood Disorders,0.4018,1.0,0.0,0.3659,0.0833
26.41,Gemini,LOW,EN,Mood Disorders,0.7528,0.0,0.0,0.299,0.0833
29.31,ChatGPT,LOW,EN,Mood Disorders,0.7213,0.2235,0.0,0.125,0.0833
45.15,Copilot,MODERATE,EN,Mood Disorders,0.5637,0.9513,0.0,0.3623,0.0833
31.9,Gemini,MODERATE,EN,Mood Disorders,0.7791,0.0588,0.1333,0.2891,0.0833
28.42,ChatGPT,LOW,EN,Mood Disorders,0.7213,0.1765,0.0,0.154,0.0833
46.35,Copilot,MODERATE,EN,Mood Disorders,0.5637,0.9983,0.0,0.3648,0.0833
28.33,Gemini,LOW,EN,Mood Disorders,0.7791,0.0588,0.0,0.2652,0.0833
28.9,ChatGPT,LOW,EN,Mood Disorders,0.7213,0.1933,0.0,0.1595,0.0833
43.4,Copilot,MODERATE,EN,Mood Disorders,0.5637,0.8807,0.0,0.3636,0.0833
30.29,Gemini,MODERATE,EN,Mood Disorders,0.7791,0.1765,0.0,0.1668,0.0833
27.3,ChatGPT,LOW,EN,Mood Disorders,0.786,0.0588,0.0,0.1418,0.0833
42.47,Copilot,MODERATE,EN,Mood Disorders,0.3005,1.0,0.0,0.7626,0.0833
29.28,Gemini,LOW,EN,Mood Disorders,0.7932,0.0,0.0667,0.2987,0.0833
25.88,ChatGPT,LOW,EN,Mood Disorders,0.786,0.0,0.0,0.1467,0.0833
42.47,Copilot,MODERATE,EN,Mood Disorders,0.3005,1.0,0.0,0.7626,0.0833
28.72,Gemini,LOW,EN,Mood Disorders,0.7932,0.0,0.0,0.4092,0.0833
27.52,ChatGPT,LOW,EN,Mood Disorders,0.786,0.0588,0.0,0.1641,0.0833
42.47,Copilot,MODERATE,EN,Mood Disorders,0.3005,1.0,0.0,0.7626,0.0833
28.74,Gemini,LOW,EN,Mood Disorders,0.7932,0.0,0.0,0.4112,0.0833
41.11,ChatGPT,MODERATE,EN,Mood Disorders,0.8796,0.4891,0.0,0.1659,0.0833
45.93,Copilot,MODERATE,EN,Mood Disorders,0.5864,0.9412,0.0,0.3974,0.0833
26.07,Gemini,LOW,EN,Mood Disorders,0.7265,0.0168,0.0,0.302,0.0833
40.79,ChatGPT,MODERATE,EN,Mood Disorders,0.8796,0.4773,0.0,0.1631,0.0833
45.37,Copilot,MODERATE,EN,Mood Disorders,0.5864,0.8824,0.0,0.4887,0.0833
27.35,Gemini,LOW,EN,Mood Disorders,0.7265,0.1176,0.0,0.178,0.0833
34.74,ChatGPT,MODERATE,EN,Mood Disorders,0.8796,0.2403,0.0,0.1508,0.0833
47.4,Copilot,MODERATE,EN,Mood Disorders,0.5864,1.0,0.0,0.3974,0.0833
25.6,Gemini,LOW,EN,Mood Disorders,0.7265,0.0,0.0,0.2977,0.0833
36.03,ChatGPT,MODERATE,BM,Mood Disorders,0.6955,0.538,0.0,0.172,0.0
44.98,Copilot,MODERATE,BM,Mood Disorders,0.2886,0.8941,0.0,0.3974,1.0
43.73,Gemini,MODERATE,BM,Mood Disorders,0.775,0.4588,0.0,0.4007,0.5
37.25,ChatGPT,MODERATE,BM,Mood Disorders,0.6955,0.585,0.0,0.1757,0.0
44.98,Copilot,MODERATE,BM,Mood Disorders,0.2886,0.8941,0.0,0.3974,1.0
44.87,Gemini,MODERATE,BM,Mood Disorders,0.775,0.5059,0.0,0.3976,0.5
36.99,ChatGPT,MODERATE,BM,Mood Disorders,0.6955,0.585,0.0,0.1504,0.0
47.63,Copilot,MODERATE,BM,Mood Disorders,0.2886,1.0,0.0,0.3974,1.0
36.43,Gemini,MODERATE,BM,Mood Disorders,0.775,0.4118,0.0,0.289,0.0
31.13,ChatGPT,MODERATE,BM,Mood Disorders,0.5045,0.5529,0.0,0.1844,0.0333
37.77,Copilot,MODERATE,BM,Mood Disorders,0.1298,1.0,0.0,0.8539,0.0333
45.18,Gemini,MODERATE,BM,Mood Disorders,0.7387,0.5529,0.0,0.4193,0.5
30.82,ChatGPT,MODERATE,BM,Mood Disorders,0.5045,0.5529,0.0,0.1863,0.0
37.61,Copilot,MODERATE,BM,Mood Disorders,0.1298,1.0,0.0,0.8382,0.0333
45.19,Gemini,MODERATE,BM,Mood Disorders,0.7387,0.5529,0.0,0.421,0.5
30.81,ChatGPT,MODERATE,BM,Mood Disorders,0.5045,0.5529,0.0,0.1854,0.0
36.74,Copilot,MODERATE,BM,Mood Disorders,0.1298,1.0,0.0,0.7512,0.0333
53.55,Gemini,HIGH,BM,Mood Disorders,0.7387,0.5529,0.3333,0.4229,0.5
37.99,ChatGPT,MODERATE,BM,Mood Disorders,0.6733,0.6471,0.0,0.1616,0.0
51.77,Copilot,HIGH,BM,Mood Disorders,0.745,1.0,0.0,0.3752,0.0667
39.94,Gemini,MODERATE,BM,Mood Disorders,0.749,0.5882,0.0,0.2768,0.0
38.82,ChatGPT,MODERATE,BM,Mood Disorders,0.6733,0.6791,0.0,0.1641,0.0
54.68,Copilot,HIGH,BM,Mood Disorders,0.745,1.0,0.0,0.7332,0.0
39.93,Gemini,MODERATE,BM,Mood Disorders,0.749,0.5882,0.0,0.2758,0.0
38.8,ChatGPT,MODERATE,BM,Mood Disorders,0.6733,0.6791,0.0,0.1627,0.0
54.8,Copilot,HIGH,BM,Mood Disorders,0.745,1.0,0.0,0.6452,0.1
49.76,Gemini,MODERATE,BM,Mood Disorders,0.749,0.6471,0.3333,0.2783,0.0
32.95,ChatGPT,MODERATE,BM,Mood Disorders,0.558,0.6,0.0,0.121,0.0
34.82,Copilot,MODERATE,BM,Mood Disorders,0.0437,1.0,0.0,0.6844,0.1667
43.55,Gemini,MODERATE,BM,Mood Disorders,0.6528,0.6,0.0,0.3965,0.5
32.92,ChatGPT,MODERATE,BM,Mood Disorders,0.558,0.6,0.0,0.1183,0.0
43.15,Copilot,MODERATE,BM,Mood Disorders,0.0437,1.0,0.3333,0.6844,0.1667
38.44,Gemini,MODERATE,BM,Mood Disorders,0.6528,0.6,0.0,0.3855,0.0
32.98,ChatGPT,MODERATE,BM,Mood Disorders,0.558,0.6,0.0,0.1243,0.0
43.15,Copilot,MODERATE,BM,Mood Disorders,0.0437,1.0,0.3333,0.6844,0.1667
51.85,Gemini,HIGH,BM,Mood Disorders,0.6528,0.6,0.3333,0.393,0.5
38.94,ChatGPT,MODERATE,BM,Mood Disorders,0.7362,0.6,0.0,0.1187,0.0667
37.03,Copilot,MODERATE,BM,Mood Disorders,0.1474,1.0,0.0,0.6274,0.1333
44.81,Gemini,MODERATE,BM,Mood Disorders,0.7685,0.5529,0.0,0.293,0.5
37.4,ChatGPT,MODERATE,BM,Mood Disorders,0.7362,0.5529,0.0,0.1161,0.0333
38.19,Copilot,MODERATE,BM,Mood Disorders,0.1474,1.0,0.0,0.7433,0.1333
41.24,Gemini,MODERATE,BM,Mood Disorders,0.7685,0.4118,0.0,0.2896,0.5
39.09,ChatGPT,MODERATE,BM,Mood Disorders,0.7362,0.6,0.0,0.1339,0.0667
36.92,Copilot,MODERATE,BM,Mood Disorders,0.1474,1.0,0.0,0.6165,0.1333
36.23,Gemini,MODERATE,BM,Mood Disorders,0.7685,0.4118,0.0,0.288,0.0
34.75,ChatGPT,MODERATE,BM,Mood Disorders,0.697,0.5059,0.0,0.1193,0.0
47.57,Copilot,MODERATE,BM,Mood Disorders,0.2865,1.0,0.0,0.3974,1.0
38.4,Gemini,MODERATE,BM,Mood Disorders,0.7253,0.5529,0.0,0.2817,0.0
36.57,ChatGPT,MODERATE,BM,Mood Disorders,0.697,0.5627,0.0,0.1588,0.0
44.92,Copilot,MODERATE,BM,Mood Disorders,0.2865,0.8941,0.0,0.3974,1.0
38.31,Gemini,MODERATE,BM,Mood Disorders,0.7253,0.5529,0.0,0.2722,0.0
36.16,ChatGPT,MODERATE,BM,Mood Disorders,0.697,0.5529,0.0,0.1425,0.0
51.22,Copilot,HIGH,BM,Mood Disorders,0.2865,1.0,0.0,0.7626,1.0
37.17,Gemini,MODERATE,BM,Mood Disorders,0.7253,0.5059,0.0,0.2763,0.0
31.23,ChatGPT,MODERATE,BM,Mood Disorders,0.4844,0.6,0.0,0.1699,0.0
47.23,Copilot,MODERATE,BM,Mood Disorders,0.345,0.9529,0.0,0.3061,1.0
50.83,Gemini,HIGH,BM,Mood Disorders,0.6942,0.5059,0.3333,0.402,0.5
31.23,ChatGPT,MODERATE,BM,Mood Disorders,0.4844,0.6,0.0,0.1699,0.0
47.23,Copilot,MODERATE,BM,Mood Disorders,0.345,0.9529,0.0,0.3061,1.0
52.03,Gemini,HIGH,BM,Mood Disorders,0.6942,0.5529,0.3333,0.4045,0.5
31.24,ChatGPT,MODERATE,BM,Mood Disorders,0.4844,0.6,0.0,0.1703,0.0
51.15,Copilot,HIGH,BM,Mood Disorders,0.345,1.0,0.0,0.58,1.0
42.55,Gemini,MODERATE,BM,Mood Disorders,0.6942,0.5059,0.0,0.4079,0.5
39.55,ChatGPT,MODERATE,BM,Mood Disorders,0.805,0.5529,0.0,0.1578,0.0
53.1,Copilot,HIGH,BM,Mood Disorders,0.5101,0.9529,0.0,0.3974,1.0
54.3,Gemini,HIGH,BM,Mood Disorders,0.7714,0.5529,0.3333,0.4004,0.5
41.75,ChatGPT,MODERATE,BM,Mood Disorders,0.805,0.6344,0.0,0.1739,0.0
55.19,Copilot,HIGH,BM,Mood Disorders,0.5101,1.0,0.0,0.4887,1.0
44.84,Gemini,MODERATE,BM,Mood Disorders,0.7714,0.5059,0.0,0.4049,0.5
39.88,ChatGPT,MODERATE,BM,Mood Disorders,0.805,0.5529,0.0,0.1578,0.0333
54.28,Copilot,HIGH,BM,Mood Disorders,0.5101,1.0,0.0,0.3974,1.0
54.34,Gemini,HIGH,BM,Mood Disorders,0.7714,0.5529,0.3333,0.4042,0.5
32.77,ChatGPT,MODERATE,BM,Mood Disorders,0.5816,0.5529,0.0,0.1496,0.0
48.17,Copilot,MODERATE,BM,Mood Disorders,0.3557,0.9412,0.0,0.3974,1.0
53.47,Gemini,HIGH,BM,Mood Disorders,0.8188,0.4588,0.3333,0.4098,0.5
32.84,ChatGPT,MODERATE,BM,Mood Disorders,0.5816,0.5529,0.0,0.1572,0.0
49.65,Copilot,MODERATE,BM,Mood Disorders,0.3557,1.0,0.0,0.3974,1.0
52.3,Gemini,HIGH,BM,Mood Disorders,0.8188,0.4118,0.3333,0.4111,0.5
32.77,ChatGPT,MODERATE,BM,Mood Disorders,0.5816,0.5529,0.0,0.1504,0.0
52.38,Copilot,HIGH,BM,Mood Disorders,0.3557,1.0,0.0,0.6713,1.0
54.64,Gemini,HIGH,BM,Mood Disorders,0.8188,0.5059,0.3333,0.4097,0.5
37.28,ChatGPT,MODERATE,BM,Mood Disorders,0.6954,0.6,0.0,0.1414,0.0
46.54,Copilot,MODERATE,BM,Mood Disorders,0.4492,0.8,0.0,0.3061,1.0
45.63,Gemini,MODERATE,BM,Mood Disorders,0.7676,0.4588,0.3333,0.2801,0.0
39.51,ChatGPT,MODERATE,BM,Mood Disorders,0.6954,0.6856,0.0,0.1505,0.0
52.45,Copilot,HIGH,BM,Mood Disorders,0.4492,1.0,0.0,0.3974,1.0
38.45,Gemini,MODERATE,BM,Mood Disorders,0.7676,0.5059,0.0,0.278,0.0
38.17,ChatGPT,MODERATE,BM,Mood Disorders,0.6954,0.6321,0.0,0.1504,0.0
55.19,Copilot,HIGH,BM,Mood Disorders,0.4492,1.0,0.0,0.6713,1.0
38.47,Gemini,MODERATE,BM,Mood Disorders,0.7676,0.5059,0.0,0.2798,0.0
37.94,ChatGPT,MODERATE,BM,Mood Disorders,0.7162,0.6,0.0,0.1454,0.0
47.15,Copilot,MODERATE,BM,Mood Disorders,0.7578,0.8235,0.0,0.2491,0.1333
51.45,Gemini,HIGH,BM,Mood Disorders,0.8426,0.5529,0.3333,0.4019,0.0
38.04,ChatGPT,MODERATE,BM,Mood Disorders,0.7162,0.6,0.0,0.1551,0.0
48.45,Copilot,MODERATE,BM,Mood Disorders,0.7578,0.8824,0.0,0.3322,0.0333
46.94,Gemini,MODERATE,BM,Mood Disorders,0.8426,0.5059,0.0,0.4019,0.5
38.79,ChatGPT,MODERATE,BM,Mood Disorders,0.7162,0.6471,0.0,0.1134,0.0
42.82,Copilot,MODERATE,BM,Mood Disorders,0.7578,0.6471,0.0,0.3909,0.0
40.21,Gemini,MODERATE,BM,Mood Disorders,0.8426,0.4353,0.0,0.4048,0.0
42.6,ChatGPT,MODERATE,BM,Mood Disorders,0.8159,0.6,0.0,0.1788,0.1333
43.53,Copilot,MODERATE,BM,Mood Disorders,0.8136,0.6,0.0,0.2453,0.1667
42.75,Gemini,MODERATE,BM,Mood Disorders,0.8625,0.5529,0.0,0.3049,0.0
41.19,ChatGPT,MODERATE,BM,Mood Disorders,0.8159,0.6,0.0,0.1713,0.0
50.05,Copilot,HIGH,BM,Mood Disorders,0.8136,0.8353,0.0,0.3091,0.1667
51.07,Gemini,HIGH,BM,Mood Disorders,0.8625,0.5529,0.3333,0.3036,0.0
41.09,ChatGPT,MODERATE,BM,Mood Disorders,0.8159,0.6,0.0,0.1611,0.0
52.21,Copilot,HIGH,BM,Mood Disorders,0.8136,0.8353,0.0,0.5252,0.1667
51.46,Gemini,HIGH,BM,Mood Disorders,0.8625,0.5529,0.3333,0.3097,0.0333
32.24,ChatGPT,MODERATE,BM,Mood Disorders,0.5418,0.6,0.0,0.0983,0.0
45.98,Copilot,MODERATE,BM,Mood Disorders,0.6993,0.8941,0.0,0.2314,0.0333
45.52,Gemini,MODERATE,BM,Mood Disorders,0.8385,0.4471,0.2667,0.2524,0.0
32.08,ChatGPT,MODERATE,BM,Mood Disorders,0.5418,0.6,0.0,0.0829,0.0
38.24,Copilot,MODERATE,BM,Mood Disorders,0.6993,0.6,0.0,0.0931,0.1333
49.91,Gemini,MODERATE,BM,Mood Disorders,0.8385,0.5529,0.3333,0.2601,0.0
32.24,ChatGPT,MODERATE,BM,Mood Disorders,0.5418,0.6,0.0,0.0985,0.0
38.41,Copilot,MODERATE,BM,Mood Disorders,0.6993,0.6,0.0,0.1426,0.1
39.25,Gemini,MODERATE,BM,Mood Disorders,0.8385,0.4588,0.0,0.2621,0.0
40.3,ChatGPT,MODERATE,BM,Mood Disorders,0.7785,0.585,0.0,0.165,0.0667
41.21,Copilot,MODERATE,BM,Mood Disorders,0.748,0.6321,0.0,0.2638,0.0333
43.86,Gemini,MODERATE,BM,Mood Disorders,0.738,0.5059,0.0,0.4067,0.5
37.52,ChatGPT,MODERATE,BM,Mood Disorders,0.7785,0.5059,0.0,0.1522,0.0
47.24,Copilot,MODERATE,BM,Mood Disorders,0.748,0.8674,0.0,0.2453,0.0667
45.0,Gemini,MODERATE,BM,Mood Disorders,0.738,0.5529,0.0,0.4036,0.5
39.8,ChatGPT,MODERATE,BM,Mood Disorders,0.7785,0.5914,0.0,0.1657,0.0
48.8,Copilot,MODERATE,BM,Mood Disorders,0.748,0.9209,0.0,0.267,0.0667
40.06,Gemini,MODERATE,BM,Mood Disorders,0.738,0.6,0.0,0.2921,0.0
41.76,ChatGPT,MODERATE,BM,Mood Disorders,0.7338,0.7326,0.0,0.1435,0.0
41.75,Copilot,MODERATE,BM,Mood Disorders,0.4529,0.9679,0.0,0.2632,0.1333
37.4,Gemini,MODERATE,BM,Mood Disorders,0.732,0.5529,0.0,0.1615,0.0
43.18,ChatGPT,MODERATE,BM,Mood Disorders,0.7338,0.7861,0.0,0.1519,0.0
42.19,Copilot,MODERATE,BM,Mood Disorders,0.4529,1.0,0.0,0.2931,0.0667
38.49,Gemini,MODERATE,BM,Mood Disorders,0.732,0.6,0.0,0.1529,0.0
41.75,ChatGPT,MODERATE,BM,Mood Disorders,0.7338,0.7326,0.0,0.1424,0.0
42.82,Copilot,MODERATE,BM,Mood Disorders,0.4529,1.0,0.0,0.29,0.1333
38.65,Gemini,MODERATE,BM,Mood Disorders,0.732,0.6,0.0,0.1686,0.0
33.44,ChatGPT,MODERATE,EN,Cognitive Issues,0.7591,0.3294,0.0,0.1598,0.0833
41.79,Copilot,MODERATE,EN,Cognitive Issues,0.832,0.5529,0.0,0.2178,0.0833
31.35,Gemini,MODERATE,EN,Cognitive Issues,0.7332,0.2157,0.0,0.3128,0.0833
33.9,ChatGPT,MODERATE,EN,Cognitive Issues,0.7591,0.3412,0.0,0.1762,0.0833
38.82,Copilot,MODERATE,EN,Cognitive Issues,0.832,0.4353,0.0,0.2148,0.0833
30.29,Gemini,MODERATE,EN,Cognitive Issues,0.7332,0.1765,0.0,0.3052,0.0833
36.13,ChatGPT,MODERATE,EN,Cognitive Issues,0.7591,0.4471,0.0,0.1347,0.0833
46.72,Copilot,MODERATE,EN,Cognitive Issues,0.832,0.6902,0.0,0.367,0.0833
28.84,Gemini,LOW,EN,Cognitive Issues,0.7332,0.1176,0.0,0.3065,0.0833
29.54,ChatGPT,LOW,EN,Cognitive Issues,0.7262,0.2118,0.0,0.1631,0.0833
37.83,Copilot,MODERATE,EN,Cognitive Issues,0.7087,0.5294,0.0,0.2502,0.0833
27.59,Gemini,LOW,EN,Cognitive Issues,0.7043,0.0588,0.0,0.416,0.0833
27.26,ChatGPT,LOW,EN,Cognitive Issues,0.7262,0.1176,0.0,0.1701,0.0833
38.58,Copilot,MODERATE,EN,Cognitive Issues,0.7087,0.5882,0.0,0.1783,0.0833
26.13,Gemini,LOW,EN,Cognitive Issues,0.7043,0.0,0.0,0.417,0.0833
33.33,ChatGPT,MODERATE,EN,Cognitive Issues,0.7262,0.3647,0.0,0.1598,0.0833
37.67,Copilot,MODERATE,EN,Cognitive Issues,0.7087,0.5294,0.0,0.2344,0.0833
26.15,Gemini,LOW,EN,Cognitive Issues,0.7043,0.0,0.0,0.4182,0.0833
28.92,ChatGPT,LOW,EN,Cognitive Issues,0.7157,0.2,0.0,0.1611,0.0833
44.91,Copilot,MODERATE,EN,Cognitive Issues,0.5644,1.0,0.0,0.2148,0.0833
35.7,Gemini,MODERATE,EN,Cognitive Issues,0.7613,0.3176,0.0,0.4084,0.0833
34.93,ChatGPT,MODERATE,EN,Cognitive Issues,0.7157,0.4353,0.0,0.1745,0.0833
38.87,Copilot,MODERATE,EN,Cognitive Issues,0.5644,0.7647,0.0,0.1989,0.0833
32.27,Gemini,MODERATE,EN,Cognitive Issues,0.7613,0.1765,0.0,0.4185,0.0833
34.79,ChatGPT,MODERATE,EN,Cognitive Issues,0.7157,0.4353,0.0,0.1603,0.0833
36.4,Copilot,MODERATE,EN,Cognitive Issues,0.5644,0.6471,0.0,0.2453,0.0833
36.27,Gemini,MODERATE,EN,Cognitive Issues,0.7613,0.3412,0.0,0.4071,0.0833
26.21,ChatGPT,LOW,EN,Cognitive Issues,0.4898,0.3765,0.0,0.1273,0.0833
35.19,Copilot,MODERATE,EN,Cognitive Issues,0.6774,0.4824,0.0,0.1977,0.0833
32.45,Gemini,MODERATE,EN,Cognitive Issues,0.771,0.1765,0.0,0.4072,0.0833
24.73,ChatGPT,LOW,EN,Cognitive Issues,0.4898,0.3176,0.0,0.1261,0.0833
36.29,Copilot,MODERATE,EN,Cognitive Issues,0.6774,0.5412,0.0,0.1607,0.0833
32.37,Gemini,MODERATE,EN,Cognitive Issues,0.771,0.1765,0.0,0.3993,0.0833
26.13,ChatGPT,LOW,EN,Cognitive Issues,0.4898,0.3765,0.0,0.1194,0.0833
43.44,Copilot,MODERATE,EN,Cognitive Issues,0.6774,0.8235,0.0,0.1692,0.0833
32.44,Gemini,MODERATE,EN,Cognitive Issues,0.771,0.2235,0.0,0.2888,0.0833
35.38,ChatGPT,MODERATE,EN,Cognitive Issues,0.8198,0.3294,0.0,0.1713,0.0833
50.96,Copilot,HIGH,EN,Cognitive Issues,0.9472,0.698,0.0,0.4258,0.0833
34.09,Gemini,MODERATE,EN,Cognitive Issues,0.8675,0.1647,0.0,0.311,0.0833
35.44,ChatGPT,MODERATE,EN,Cognitive Issues,0.8198,0.3216,0.0,0.1969,0.0833
52.59,Copilot,HIGH,EN,Cognitive Issues,0.9472,0.749,0.0,0.4619,0.0833
35.11,Gemini,MODERATE,EN,Cognitive Issues,0.8675,0.1647,0.0,0.4135,0.0833
36.81,ChatGPT,MODERATE,EN,Cognitive Issues,0.8198,0.3804,0.0,0.1872,0.0833
49.97,Copilot,MODERATE,EN,Cognitive Issues,0.9472,0.698,0.0,0.3272,0.0833
35.48,Gemini,MODERATE,EN,Cognitive Issues,0.8675,0.1765,0.0,0.4207,0.0833
24.5,ChatGPT,LOW,EN,Cognitive Issues,0.676,0.0588,0.0,0.1914,0.0833
40.3,Copilot,MODERATE,EN,Cognitive Issues,0.6468,0.6706,0.0,0.3299,0.0833
26.79,Gemini,LOW,EN,Cognitive Issues,0.7613,0.0,0.0,0.312,0.0833
25.99,ChatGPT,LOW,EN,Cognitive Issues,0.676,0.1176,0.0,0.1934,0.0833
35.72,Copilot,MODERATE,EN,Cognitive Issues,0.6468,0.4824,0.0,0.3426,0.0833
30.83,Gemini,MODERATE,EN,Cognitive Issues,0.7613,0.1176,0.0,0.422,0.0833
25.99,ChatGPT,LOW,EN,Cognitive Issues,0.676,0.1176,0.0,0.1933,0.0833
34.87,Copilot,MODERATE,EN,Cognitive Issues,0.6468,0.4353,0.0,0.3746,0.0833
28.22,Gemini,LOW,EN,Cognitive Issues,0.7613,0.0588,0.0,0.3078,0.0833
33.06,ChatGPT,MODERATE,EN,Cognitive Issues,0.8177,0.2353,0.0,0.1816,0.0833
46.23,Copilot,MODERATE,EN,Cognitive Issues,0.7673,0.7882,0.0,0.267,0.0833
32.34,Gemini,MODERATE,EN,Cognitive Issues,0.6548,0.4,0.0,0.1861,0.0833
32.75,ChatGPT,MODERATE,EN,Cognitive Issues,0.8177,0.2353,0.0,0.1508,0.0833
46.31,Copilot,MODERATE,EN,Cognitive Issues,0.7673,0.8353,0.0,0.1572,0.0833
29.33,Gemini,LOW,EN,Cognitive Issues,0.6548,0.2353,0.0,0.2967,0.0833
30.94,ChatGPT,MODERATE,EN,Cognitive Issues,0.8177,0.1647,0.0,0.1459,0.0833
44.82,Copilot,MODERATE,EN,Cognitive Issues,0.7673,0.7294,0.0,0.2729,0.0833
27.92,Gemini,LOW,EN,Cognitive Issues,0.6548,0.1765,0.0,0.303,0.0833
29.03,ChatGPT,LOW,EN,Cognitive Issues,0.6355,0.2941,0.0,0.1779,0.0833
34.68,Copilot,MODERATE,EN,Cognitive Issues,0.5306,0.6,0.0,0.2931,0.0833
27.07,Gemini,LOW,EN,Cognitive Issues,0.6664,0.1765,0.0,0.1831,0.0833
30.5,ChatGPT,MODERATE,EN,Cognitive Issues,0.6355,0.3529,0.0,0.1783,0.0833
40.43,Copilot,MODERATE,EN,Cognitive Issues,0.5306,0.8353,0.0,0.2796,0.0833
25.3,Gemini,LOW,EN,Cognitive Issues,0.6664,0.0588,0.0,0.3007,0.0833
26.09,ChatGPT,LOW,EN,Cognitive Issues,0.6355,0.1765,0.0,0.1783,0.0833
40.26,Copilot,MODERATE,EN,Cognitive Issues,0.5306,0.8353,0.0,0.2622,0.0833
26.83,Gemini,LOW,EN,Cognitive Issues,0.6664,0.1176,0.0,0.3057,0.0833
35.93,ChatGPT,MODERATE,EN,Cognitive Issues,0.7163,0.4824,0.0,0.155,0.0833
39.08,Copilot,MODERATE,EN,Cognitive Issues,0.7254,0.5412,0.0,0.296,0.0833
28.73,Gemini,LOW,EN,Cognitive Issues,0.7932,0.0,0.0,0.4098,0.0833
37.49,ChatGPT,MODERATE,EN,Cognitive Issues,0.7163,0.5412,0.0,0.1634,0.0833
39.0,Copilot,MODERATE,EN,Cognitive Issues,0.7254,0.5412,0.0,0.2879,0.0833
31.15,Gemini,MODERATE,EN,Cognitive Issues,0.7932,0.0941,0.0,0.4164,0.0833
35.7,ChatGPT,MODERATE,EN,Cognitive Issues,0.7163,0.4706,0.0,0.1611,0.0833
47.78,Copilot,MODERATE,EN,Cognitive Issues,0.7254,0.8941,0.0,0.2833,0.0833
33.52,Gemini,MODERATE,EN,Cognitive Issues,0.7932,0.1882,0.0,0.4187,0.0833
29.87,ChatGPT,LOW,EN,Cognitive Issues,0.6777,0.2824,0.0,0.1646,0.0833
41.19,Copilot,MODERATE,EN,Cognitive Issues,0.7277,0.605,0.0,0.3398,0.0833
